customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05670,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,23.42,1710.37,No
CUST-05671,Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,75.1,630.49,No
CUST-05672,Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,86.12,1438.19,Yes
CUST-05673,Male,0,No,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),27.74,1373.9,No
CUST-05674,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),55.98,1723.66,Yes
CUST-05675,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,50.3,2322.77,No
CUST-05676,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),67.62,1320.5,No
CUST-05677,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,111.99,7849.14,No
CUST-05678,Male,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),67.4,3171.42,No
CUST-05679,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,18.52,205.54,No
CUST-05680,Male,1,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,21.89,1358.18,No
CUST-05681,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.54,3716.99,No
CUST-05682,Female,1,Yes,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.77,502.42,No
CUST-05683,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,48.19,1642.72,Yes
CUST-05684,Female,0,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.59,3876.13,No
CUST-05685,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.23,2317.6,No
CUST-05686,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,29.78,26.98,Yes
CUST-05687,Male,1,Yes,Yes,31,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.73,2735.72,No
CUST-05688,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.43,6884.68,No
CUST-05689,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,109.76,768.13,Yes
CUST-05690,Female,0,Yes,No,50,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.86,4128.04,No
CUST-05691,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.85,848.68,Yes
CUST-05692,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,106.01,872.84,Yes
CUST-05693,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.81,81.12,Yes
CUST-05694,Male,0,Yes,No,45,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),102.56,4570.48,No
CUST-05695,Female,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.19,395.43,Yes
CUST-05696,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),66.9,1019.4,Yes
CUST-05697,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,71.82,1514.42,No
CUST-05698,Male,0,No,No,22,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,96.15,2017.56,No
CUST-05699,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),50.98,323.81,No
CUST-05700,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.08,1725.58,Yes
CUST-05701,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.28,3788.8,No
CUST-05702,Male,0,Yes,No,4,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,92.66,315.38,No
CUST-05703,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.48,1718.41,Yes
CUST-05704,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),30.4,874.11,No
CUST-05705,Female,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,25.18,158.51,No
CUST-05706,Female,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),83.13,5461.33,No
CUST-05707,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.79,1479.89,Yes
CUST-05708,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),117.2,325.73,Yes
CUST-05709,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.89, ,No
CUST-05710,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),75.54,1538.61,No
CUST-05711,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,30.24,29.68,No
CUST-05712,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,28.12,24.65,No
CUST-05713,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),64.65,60.59,No
CUST-05714,Male,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,33.26,714.49,Yes
CUST-05715,Male,0,No,No,13,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,87.11,1113.57,Yes
CUST-05716,Male,0,No,Yes,71,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,22.99,1539.1,Yes
CUST-05717,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,118.13,2794.0,Yes
CUST-05718,Male,0,No,Yes,45,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,113.31,4901.64,Yes
CUST-05719,Male,0,No,No,37,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),78.96,3012.27,No
CUST-05720,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),38.15,818.69,No
CUST-05721,Female,1,No,No,43,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.62,2091.25,Yes
CUST-05722,Female,0,No,Yes,25,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),47.84,1186.84,No
CUST-05723,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,36.98,538.35,No
CUST-05724,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),29.3,454.59,No
CUST-05725,Male,0,No,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,84.89,4982.79,Yes
CUST-05726,Female,0,Yes,Yes,26,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,93.41,2391.04,No
CUST-05727,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,42.81,562.13,Yes
CUST-05728,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.48,483.05,No
CUST-05729,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),34.83,758.6,No
CUST-05730,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,41.66,333.58,No
CUST-05731,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.08,6531.18,Yes
CUST-05732,Male,1,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,116.51,2284.66,Yes
CUST-05733,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.43,83.62,Yes
CUST-05734,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.09,115.51,No
CUST-05735,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.19,467.8,No
CUST-05736,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,82.54,236.98,Yes
CUST-05737,Male,1,No,No,71,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),114.2,8291.34,No
CUST-05738,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,118.21,7441.99,Yes
CUST-05739,Female,0,Yes,Yes,72,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.3,4873.98,Yes
CUST-05740,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),62.11,2392.06,No
CUST-05741,Male,0,No,Yes,33,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),42.55,1268.87,Yes
CUST-05742,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.91,1876.87,No
CUST-05743,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),49.12,3088.75,Yes
CUST-05744,Female,0,No,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,74.52,4431.64,Yes
CUST-05745,Female,0,Yes,Yes,63,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),82.45,4636.45,No
CUST-05746,Male,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.5,1756.72,No
CUST-05747,Male,1,No,Yes,1,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),114.68,112.8,Yes
CUST-05748,Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,27.73,487.3,No
CUST-05749,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,89.55,2478.24,No
CUST-05750,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.14,1385.04,Yes
CUST-05751,Female,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),96.59,4528.85,Yes
CUST-05752,Female,0,Yes,Yes,54,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,102.14,5250.05,Yes
CUST-05753,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,91.13,2489.75,No
CUST-05754,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),75.63,64.97,Yes
CUST-05755,Female,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,26.03,323.37,Yes
CUST-05756,Male,0,No,Yes,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,32.4,261.89,Yes
CUST-05757,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,78.24,926.41,Yes
CUST-05758,Female,1,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,115.17,3269.96,No
CUST-05759,Male,1,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,71.47,132.77,No
CUST-05760,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),108.73,96.46,Yes
CUST-05761,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,111.28,2079.55,No
CUST-05762,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.32,1304.66,No
CUST-05763,Male,1,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.1,60.41,No
CUST-05764,Female,1,No,No,60,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.91,5168.45,Yes
CUST-05765,Female,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,59.31,874.84,No
CUST-05766,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,47.75,187.07,Yes
CUST-05767,Male,0,Yes,No,26,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,110.11,2832.34,No
CUST-05768,Male,0,No,No,72,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,78.27,5352.74,No
CUST-05769,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.38,1774.36,Yes
CUST-05770,Female,1,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,88.48,3112.21,No
CUST-05771,Male,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),116.02,6427.01,No
CUST-05772,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,80.1,3740.94,No
CUST-05773,Male,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.88,40.84,No
CUST-05774,Male,0,No,No,43,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),115.37,4914.12,No
CUST-05775,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,41.09,3075.94,Yes
CUST-05776,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,114.87,4136.44,No
CUST-05777,Female,0,Yes,No,57,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,58.13,3001.19,Yes
CUST-05778,Male,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,104.6,1899.28,No
CUST-05779,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),58.55,598.36,No
CUST-05780,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.57,3027.07,No
CUST-05781,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),58.63,1185.53,Yes
CUST-05782,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,92.51,5804.66,Yes
CUST-05783,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.2,6572.61,No
CUST-05784,Male,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,103.54,5407.02,No
CUST-05785,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.65,3027.51,Yes
CUST-05786,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),101.72,1320.04,Yes
CUST-05787,Female,1,No,No,72,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,58.85,3956.52,No
CUST-05788,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,79.24,815.82,No
CUST-05789,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.52,95.95,Yes
CUST-05790,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,78.52,2246.42,No
CUST-05791,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.12,1659.98,Yes
CUST-05792,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),46.69,3415.72,No
CUST-05793,Male,1,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,64.64,1408.07,No
CUST-05794,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),100.81,6933.2,No
CUST-05795,Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.43,84.58,Yes
CUST-05796,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),110.63,5764.62,Yes
CUST-05797,Male,1,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.77,1315.18,No
CUST-05798,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),66.05,2669.4,No
CUST-05799,Male,0,Yes,No,14,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),81.96,1099.5,No
CUST-05800,Male,0,No,No,49,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),65.62,2986.04,No
CUST-05801,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.72,1249.08,No
CUST-05802,Male,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),82.24,3346.79,No
CUST-05803,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,107.51,2705.45,Yes
CUST-05804,Male,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,84.85,430.28,Yes
CUST-05805,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,80.97,165.76,Yes
CUST-05806,Male,1,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,93.13,1230.37,No
CUST-05807,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.85,4160.32,No
CUST-05808,Female,1,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,19.99,464.45,Yes
CUST-05809,Female,0,No,No,51,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),112.61,5028.51,No
CUST-05810,Female,0,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.03,1188.52,No
CUST-05811,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,95.45,6077.66,Yes
CUST-05812,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),77.48,1062.84,No
CUST-05813,Female,0,No,No,1,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,88.02,90.01,Yes
CUST-05814,Female,0,No,No,48,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,100.44,4829.17,Yes
CUST-05815,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),67.75,2445.26,No
